,AnsId,TagName,TagStrength,AnsScore,ScoreRange,AnsUserRep,ReputationRange,SmoothedWeightedUpVoteDownVoteRatio,SWUDRRange
13184,42380542,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),1752,[1.00 - 252565.67),2.294117647058824,[0.00 - 141.84)
13185,42368769,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1277,[1.00 - 252565.67),0.19453044375645,[0.00 - 141.84)
13186,45159189,tensorflow,0.3652793730153368,6,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13187,42364757,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),12546,[1.00 - 252565.67),0.0015479876160990713,[0.00 - 141.84)
13188,42365418,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1623,[1.00 - 252565.67),0.27450980392156865,[0.00 - 141.84)
13189,45777419,keras,0.10749273697723127,0,[-2.00 - 35.67),1,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
13190,42389688,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),632,[1.00 - 252565.67),0.32679738562091504,[0.00 - 141.84)
13191,42395178,caffe,0.05955678670360111,1,[-1.00 - 30.00),11,[1.00 - 209904.00),0.0020639834881320948,[0.00 - 141.84)
13192,42369335,deep-learning,0.12921424228092696,3,[-2.00 - 86.00),1623,[1.00 - 252565.67),0.27450980392156865,[0.00 - 141.84)
13193,42369657,tensorboard,0.015201675562461995,2,[-1.00 - 24.67),880,[1.00 - 49424.67),0.2837977296181631,[0.00 - 141.84)
13194,42377374,backpropagation,0.016485372609958786,3,[-1.00 - 16.33),5346,[1.00 - 162004.33),7.845201238390093,[0.00 - 141.84)
13195,42369374,conv-neural-network,0.046010404702384974,0,[-2.00 - 57.33),2946,[1.00 - 89142.00),2.5010319917440658,[0.00 - 141.84)
13196,42371163,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),3712,[1.00 - 252565.67),4.859133126934983,[0.00 - 141.84)
13197,42373606,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),568,[1.00 - 252565.67),0.037151702786377715,[0.00 - 141.84)
13198,43734651,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),51,[1.00 - 252565.67),0.009287925696594429,[0.00 - 141.84)
13199,42374204,keras,0.10749273697723127,0,[-2.00 - 35.67),5346,[1.00 - 45217.33),7.845201238390093,[0.00 - 141.84)
13200,42371386,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2282,[1.00 - 252565.67),2.085655314757482,[0.00 - 141.84)
13201,42372005,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2946,[1.00 - 252565.67),2.5010319917440658,[0.00 - 141.84)
13202,42411893,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),258,[1.00 - 252565.67),0.037151702786377715,[0.00 - 141.84)
13203,42497461,keras,0.10749273697723127,0,[-2.00 - 35.67),155,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
13204,42376795,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),5346,[1.00 - 252565.67),7.845201238390093,[0.00 - 141.84)
13205,42375246,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13206,42375969,autoencoder,0.007702182284980745,0,[-1.00 - 5.67),26194,[1.00 - 36534.33),4.163467492260062,[0.00 - 141.84)
13207,42395245,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),2946,[1.00 - 252565.67),2.5010319917440658,[0.00 - 141.84)
13208,42376286,keras,0.10749273697723127,1,[-2.00 - 35.67),77425,[45217.33 - 90433.67),425.53333333333336,[283.69 - 426.53)
13209,42378111,tensorflow,0.3652793730153368,4,[-2.00 - 96.00),10991,[1.00 - 252565.67),0.02786377708978328,[0.00 - 141.84)
13210,42380150,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1752,[1.00 - 252565.67),2.294117647058824,[0.00 - 141.84)
13211,42379657,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),28942,[1.00 - 252565.67),7.591950464396285,[0.00 - 141.84)
13212,42381526,keras,0.10749273697723127,0,[-2.00 - 35.67),1106,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
13213,42379943,tensorflow,0.3652793730153368,-1,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13214,42382116,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13215,43763655,tensorboard,0.015201675562461995,2,[-1.00 - 24.67),121,[1.00 - 49424.67),0.0030959752321981426,[0.00 - 141.84)
13216,42381655,backpropagation,0.016485372609958786,0,[-1.00 - 16.33),834,[1.00 - 162004.33),0.0010319917440660474,[0.00 - 141.84)
13217,42383358,neural-network,0.1516451591108709,0,[-3.00 - 301.33),1,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
13218,42392444,keras-layer,0.0006418485237483953,0,[0.00 - 1.67),5346,[3.00 - 34641.00),7.845201238390093,[0.00 - 25.25)
13219,42384737,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),12708,[1.00 - 252565.67),0.8255933952528379,[0.00 - 141.84)
13220,42385577,tensorboard,0.015201675562461995,0,[-1.00 - 24.67),2485,[1.00 - 49424.67),3.746130030959753,[0.00 - 141.84)
13221,42385497,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13222,42418687,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),38,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
13223,42391339,keras,0.10749273697723127,8,[-2.00 - 35.67),26094,[1.00 - 45217.33),32.368421052631575,[0.00 - 141.84)
13224,42392218,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),5346,[1.00 - 252565.67),7.845201238390093,[0.00 - 141.84)
13225,44660190,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),40,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13226,42385403,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13227,42543915,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),530,[1.00 - 252565.67),0.016511867905056758,[0.00 - 141.84)
13228,44465503,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),108,[1.00 - 252565.67),0.05572755417956656,[0.00 - 141.84)
13229,42390626,keras,0.10749273697723127,5,[-2.00 - 35.67),5346,[1.00 - 45217.33),7.845201238390093,[0.00 - 141.84)
13230,42386754,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),46,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
13231,42851839,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2888,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
13232,42635977,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),183,[1.00 - 252565.67),0.015479876160990712,[0.00 - 141.84)
13233,42401657,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13234,42659009,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),2957,[1.00 - 252565.67),5.882352941176472,[0.00 - 141.84)
13235,42388213,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2485,[1.00 - 337956.67),3.746130030959753,[0.00 - 141.84)
13236,42906762,deep-learning,0.12921424228092696,4,[-2.00 - 86.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13237,42401817,tensorboard,0.015201675562461995,0,[-1.00 - 24.67),26194,[1.00 - 49424.67),4.163467492260062,[0.00 - 141.84)
13238,42390693,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),619,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13239,42401238,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13240,42392811,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),1486,[1.00 - 252565.67),2.224974200206398,[0.00 - 141.84)
13241,42401875,keras,0.10749273697723127,2,[-2.00 - 35.67),15733,[1.00 - 45217.33),75.74613003095975,[0.00 - 141.84)
13242,42401418,neural-network,0.1516451591108709,0,[-3.00 - 301.33),26194,[1.00 - 337956.67),4.163467492260062,[0.00 - 141.84)
13243,42400099,conv-neural-network,0.046010404702384974,7,[-2.00 - 57.33),15733,[1.00 - 89142.00),75.74613003095975,[0.00 - 141.84)
13244,42408731,caffe,0.05955678670360111,0,[-1.00 - 30.00),63423,[1.00 - 209904.00),71.46687306501549,[0.00 - 141.84)
13245,42394506,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),518,[1.00 - 252565.67),0.006191950464396285,[0.00 - 141.84)
13246,42401539,neural-network,0.1516451591108709,0,[-3.00 - 301.33),26194,[1.00 - 337956.67),4.163467492260062,[0.00 - 141.84)
13247,42896644,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),181,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13248,42402484,tensorflow,0.3652793730153368,16,[-2.00 - 96.00),2254,[1.00 - 252565.67),0.017543859649122806,[0.00 - 141.84)
13249,42395434,neural-network,0.1516451591108709,0,[-3.00 - 301.33),1623,[1.00 - 337956.67),0.27450980392156865,[0.00 - 141.84)
13250,42395062,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),948,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
13251,42403523,neural-network,0.1516451591108709,2,[-3.00 - 301.33),1752,[1.00 - 337956.67),2.294117647058824,[0.00 - 141.84)
13252,42398857,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
13253,42396841,keras,0.10749273697723127,1,[-2.00 - 35.67),563,[1.00 - 45217.33),0.0020639834881320948,[0.00 - 141.84)
13254,42400521,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13255,42397517,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13256,42405247,tensorflow,0.3652793730153368,4,[-2.00 - 96.00),385,[1.00 - 252565.67),0.009287925696594429,[0.00 - 141.84)
13257,42403113,neural-network,0.1516451591108709,4,[-3.00 - 301.33),1752,[1.00 - 337956.67),2.294117647058824,[0.00 - 141.84)
13258,42399348,keras,0.10749273697723127,15,[-2.00 - 35.67),15733,[1.00 - 45217.33),75.74613003095975,[0.00 - 141.84)
13259,42398798,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13260,42402400,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13261,42400196,tensorflow,0.3652793730153368,6,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
13262,42417109,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),897,[1.00 - 252565.67),0.33591331269349844,[0.00 - 141.84)
13263,42403831,recurrent-neural-network,0.005742855212485643,0,[0.00 - 9.00),26194,[1.00 - 84685.00),4.163467492260062,[0.00 - 141.85)
13264,42419170,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),44,[1.00 - 162004.33),0.0041279669762641896,[0.00 - 141.84)
13265,43016258,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),3279,[1.00 - 252565.67),0.4551083591331269,[0.00 - 141.84)
13266,44447362,autoencoder,0.007702182284980745,1,[-1.00 - 5.67),2919,[1.00 - 36534.33),0.9473684210526316,[0.00 - 141.84)
13267,42415441,tensorflow,0.3652793730153368,4,[-2.00 - 96.00),1486,[1.00 - 252565.67),2.224974200206398,[0.00 - 141.84)
13268,42443853,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1242,[1.00 - 252565.67),3.56656346749226,[0.00 - 141.84)
13269,42404903,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),32059,[1.00 - 252565.67),8.87719298245614,[0.00 - 141.84)
13270,43672308,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),16,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13271,42413624,keras,0.10749273697723127,0,[-2.00 - 35.67),1456,[1.00 - 45217.33),0.20123839009287925,[0.00 - 141.84)
13272,42407927,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),3255,[1.00 - 252565.67),2.4437564499484004,[0.00 - 141.84)
13273,42409162,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1812,[1.00 - 252565.67),0.7543859649122807,[0.00 - 141.84)
13274,42408368,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1752,[1.00 - 252565.67),2.294117647058824,[0.00 - 141.84)
13275,42417595,tensorflow,0.3652793730153368,4,[-2.00 - 96.00),130,[1.00 - 252565.67),0.06501547987616099,[0.00 - 141.84)
13276,42415146,autoencoder,0.007702182284980745,0,[-1.00 - 5.67),3793,[1.00 - 36534.33),15.882352941176471,[0.00 - 141.84)
13277,43016216,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),77,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
13278,44300201,keras,0.10749273697723127,4,[-2.00 - 35.67),101,[1.00 - 45217.33),0.010319917440660476,[0.00 - 141.84)
13279,42410823,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13280,45876002,caffe,0.05955678670360111,2,[-1.00 - 30.00),98,[1.00 - 209904.00),0.037151702786377715,[0.00 - 141.84)
13281,42413635,neural-network,0.1516451591108709,0,[-3.00 - 301.33),810,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
13282,42412124,keras,0.10749273697723127,10,[-2.00 - 35.67),26094,[1.00 - 45217.33),32.368421052631575,[0.00 - 141.84)
13283,42414255,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),3793,[1.00 - 252565.67),15.882352941176471,[0.00 - 141.84)
13284,42414877,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),385,[1.00 - 252565.67),0.060543515651874776,[0.00 - 141.84)
13285,42429595,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),75,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
13286,47516072,keras,0.10749273697723127,0,[-2.00 - 35.67),1,[1.00 - 45217.33),0.0010319917440660474,[0.00 - 141.84)
13287,49049392,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),81,[1.00 - 162004.33),0.009287925696594429,[0.00 - 141.84)
13288,42416019,caffe,0.05955678670360111,0,[-1.00 - 30.00),9001,[1.00 - 209904.00),0.0010319917440660474,[0.00 - 141.84)
13289,42420389,deep-learning,0.12921424228092696,4,[-2.00 - 86.00),15733,[1.00 - 252565.67),75.74613003095975,[0.00 - 141.84)
13290,42420309,lstm,0.014661171542463347,2,[-1.00 - 5.33),53,[1.00 - 45217.33),0.0030959752321981426,[0.00 - 141.84)
13291,42619727,tensorboard,0.015201675562461995,11,[-1.00 - 24.67),146,[1.00 - 49424.67),0.01238390092879257,[0.00 - 141.84)
13292,42418576,torch,0.01395176001621512,0,[-1.00 - 6.33),5187,[1.00 - 84779.33),0.0010319917440660474,[0.00 - 12.85)
13293,42420093,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),28942,[1.00 - 252565.67),7.591950464396285,[0.00 - 141.84)
13294,42421097,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13295,42466370,caffe,0.05955678670360111,1,[-1.00 - 30.00),63423,[1.00 - 209904.00),71.46687306501549,[0.00 - 141.84)
13296,42588690,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),3518,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13297,42560324,neural-network,0.1516451591108709,1,[-3.00 - 301.33),3075,[1.00 - 337956.67),1.2260061919504643,[0.00 - 141.84)
13298,42457923,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
13299,42954674,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),626,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13300,42422818,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2282,[1.00 - 252565.67),2.085655314757482,[0.00 - 141.84)
13301,42501573,keras,0.10749273697723127,1,[-2.00 - 35.67),590,[1.00 - 45217.33),0.0020639834881320948,[0.00 - 141.84)
13302,48364294,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),52,[1.00 - 89142.00),0.0020639834881320948,[0.00 - 141.84)
13303,42431495,lstm,0.014661171542463347,3,[-1.00 - 5.33),967,[1.00 - 45217.33),0.02063983488132095,[0.00 - 141.84)
13304,42426119,neural-network,0.1516451591108709,0,[-3.00 - 301.33),11,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
13305,42426372,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
13306,43070599,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),1323,[1.00 - 252565.67),0.09081527347781218,[0.00 - 141.84)
13307,42452314,tensorflow,0.3652793730153368,6,[-2.00 - 96.00),76,[1.00 - 252565.67),0.007223942208462331,[0.00 - 141.84)
13308,42477664,keras,0.10749273697723127,4,[-2.00 - 35.67),103,[1.00 - 45217.33),0.0051599587203302365,[0.00 - 141.84)
13309,42426767,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),54633,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13310,42647980,neural-network,0.1516451591108709,9,[-3.00 - 301.33),1812,[1.00 - 337956.67),0.7543859649122807,[0.00 - 141.84)
13311,42427844,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13312,42929905,neural-network,0.1516451591108709,1,[-3.00 - 301.33),160,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
13313,42429580,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),370,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13314,42429652,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),385,[1.00 - 252565.67),0.060543515651874776,[0.00 - 141.84)
13315,42465976,caffe,0.05955678670360111,2,[-1.00 - 30.00),63423,[1.00 - 209904.00),71.46687306501549,[0.00 - 141.84)
13316,42432042,keras,0.10749273697723127,1,[-2.00 - 35.67),5346,[1.00 - 45217.33),7.845201238390093,[0.00 - 141.84)
13317,42430404,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),556,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13318,44732415,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),145,[1.00 - 252565.67),0.05572755417956656,[0.00 - 141.84)
13319,42816166,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),77425,[1.00 - 252565.67),425.53333333333336,[283.69 - 426.53)
13320,42447401,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),11527,[1.00 - 252565.67),0.018575851393188854,[0.00 - 141.84)
13321,42514513,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),706,[1.00 - 252565.67),1.375644994840041,[0.00 - 141.84)
13322,42435996,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),356,[1.00 - 252565.67),0.10113519091847266,[0.00 - 141.84)
13323,42433249,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),515,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13324,45590217,recurrent-neural-network,0.005742855212485643,0,[0.00 - 9.00),146,[1.00 - 84685.00),0.01238390092879257,[0.00 - 141.85)
13325,42434604,conv-neural-network,0.046010404702384974,2,[-2.00 - 57.33),15733,[1.00 - 89142.00),75.74613003095975,[0.00 - 141.84)
13326,42434583,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),568,[1.00 - 252565.67),0.037151702786377715,[0.00 - 141.84)
13327,44639180,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1530,[1.00 - 252565.67),2.360681114551084,[0.00 - 141.84)
13328,42435967,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13329,42444835,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),5346,[1.00 - 252565.67),7.845201238390093,[0.00 - 141.84)
13330,46022279,neural-network,0.1516451591108709,3,[-3.00 - 301.33),31,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
13331,42450565,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),385,[1.00 - 252565.67),0.060543515651874776,[0.00 - 141.84)
13332,42438144,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),834,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13333,42437970,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),15733,[1.00 - 252565.67),75.74613003095975,[0.00 - 141.84)
13334,42487319,keras,0.10749273697723127,2,[-2.00 - 35.67),385,[1.00 - 45217.33),0.060543515651874776,[0.00 - 141.84)
13335,42441617,tensorflow,0.3652793730153368,9,[-2.00 - 96.00),26727,[1.00 - 252565.67),2.390608875128999,[0.00 - 141.84)
13336,42439638,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),385,[1.00 - 252565.67),0.060543515651874776,[0.00 - 141.84)
13337,43306365,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),16,[1.00 - 252565.67),0.0020639834881320948,[0.00 - 141.84)
13338,42440404,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),2946,[1.00 - 252565.67),2.5010319917440658,[0.00 - 141.84)
13339,43431328,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),354,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13340,42456188,convolution,0.029761502601175598,1,[-2.00 - 21.33),5346,[1.00 - 176762.33),7.845201238390093,[0.00 - 141.84)
13341,47888477,lstm,0.014661171542463347,2,[-1.00 - 5.33),1486,[1.00 - 45217.33),2.224974200206398,[0.00 - 141.84)
13342,42446706,keras,0.10749273697723127,8,[-2.00 - 35.67),3793,[1.00 - 45217.33),15.882352941176471,[0.00 - 141.84)
13343,42456190,conv-neural-network,0.046010404702384974,1,[-2.00 - 57.33),446,[1.00 - 89142.00),0.0020639834881320948,[0.00 - 141.84)
13344,42448388,tensorflow,0.3652793730153368,-1,[-2.00 - 96.00),26194,[1.00 - 252565.67),4.163467492260062,[0.00 - 141.84)
13345,42443539,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1707,[1.00 - 252565.67),0.043343653250774,[0.00 - 141.84)
13346,42444525,tensorflow,0.3652793730153368,13,[-2.00 - 96.00),16358,[1.00 - 252565.67),0.0412796697626419,[0.00 - 141.84)
13347,42443375,deep-learning,0.12921424228092696,3,[-2.00 - 86.00),15733,[1.00 - 252565.67),75.74613003095975,[0.00 - 141.84)
13348,42443594,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13349,43220610,keras,0.10749273697723127,4,[-2.00 - 35.67),6040,[1.00 - 45217.33),0.021671826625387,[0.00 - 141.84)
13350,42452431,deep-learning,0.12921424228092696,2,[-2.00 - 86.00),28851,[1.00 - 252565.67),2.3993808049535605,[0.00 - 141.84)
13351,43878473,torch,0.01395176001621512,0,[-1.00 - 6.33),6,[1.00 - 84779.33),0.0010319917440660474,[0.00 - 12.85)
13352,42446467,keras,0.10749273697723127,4,[-2.00 - 35.67),3793,[1.00 - 45217.33),15.882352941176471,[0.00 - 141.84)
13353,42445963,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),77800,[1.00 - 252565.67),0.010319917440660476,[0.00 - 141.84)
13354,45518731,tensorflow,0.3652793730153368,2,[-2.00 - 96.00),32158,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13355,45450738,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),1,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13356,42456700,deep-learning,0.12921424228092696,1,[-2.00 - 86.00),575,[1.00 - 252565.67),0.02063983488132095,[0.00 - 141.84)
13357,42447245,keras,0.10749273697723127,1,[-2.00 - 35.67),15733,[1.00 - 45217.33),75.74613003095975,[0.00 - 141.84)
13358,42450412,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),23,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13359,42659091,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2957,[1.00 - 252565.67),5.882352941176472,[0.00 - 141.84)
13360,42463521,keras,0.10749273697723127,3,[-2.00 - 35.67),41,[1.00 - 45217.33),0.0041279669762641896,[0.00 - 141.84)
13361,42450418,tensorflow,0.3652793730153368,3,[-2.00 - 96.00),29493,[1.00 - 252565.67),43.85999312005504,[0.00 - 141.84)
13362,42450857,keras,0.10749273697723127,0,[-2.00 - 35.67),1416,[1.00 - 45217.33),0.0030959752321981426,[0.00 - 141.84)
13363,42518648,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),1165,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13364,42525794,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),66,[1.00 - 252565.67),0.015479876160990712,[0.00 - 141.84)
13365,42451067,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),385,[1.00 - 252565.67),0.060543515651874776,[0.00 - 141.84)
13366,42913748,tensorflow,0.3652793730153368,5,[-2.00 - 96.00),1005,[1.00 - 252565.67),0.02476780185758514,[0.00 - 141.84)
13367,42518036,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),442,[1.00 - 252565.67),0.2414860681114551,[0.00 - 141.84)
13368,42460755,conv-neural-network,0.046010404702384974,2,[-2.00 - 57.33),9991,[1.00 - 89142.00),1.5768833849329205,[0.00 - 141.84)
13369,42457443,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),283,[1.00 - 252565.67),0.0010319917440660474,[0.00 - 141.84)
13370,42458231,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2950,[1.00 - 252565.67),2.8173374613003097,[0.00 - 141.84)
13371,42465134,deep-learning,0.12921424228092696,0,[-2.00 - 86.00),1416,[1.00 - 252565.67),0.0030959752321981426,[0.00 - 141.84)
13372,42458126,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2950,[1.00 - 252565.67),2.8173374613003097,[0.00 - 141.84)
13373,42457993,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2950,[1.00 - 252565.67),2.8173374613003097,[0.00 - 141.84)
13374,42457932,tensorflow,0.3652793730153368,0,[-2.00 - 96.00),2950,[1.00 - 252565.67),2.8173374613003097,[0.00 - 141.84)
13375,43349812,tensorflow,0.3652793730153368,8,[-2.00 - 96.00),1781,[1.00 - 252565.67),0.009287925696594429,[0.00 - 141.84)
13376,42465974,neural-network,0.1516451591108709,0,[-3.00 - 301.33),5346,[1.00 - 337956.67),7.845201238390093,[0.00 - 141.84)
13377,42647000,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),21,[1.00 - 252565.67),0.0041279669762641896,[0.00 - 141.84)
13378,42461595,tensorflow,0.3652793730153368,1,[-2.00 - 96.00),2485,[1.00 - 252565.67),3.746130030959753,[0.00 - 141.84)
13379,42458882,keras,0.10749273697723127,4,[-2.00 - 35.67),14096,[1.00 - 45217.33),0.0051599587203302365,[0.00 - 141.84)
